user_id,step,critiquing_keyphrase,critique_polarity,clarification_keyphrase,clarification_polarity,accept_clarification,expert_keyphrase,target_item_id,top_0_recommendation,top_1_recommendation,top_2_recommendation,top_3_recommendation,top_4_recommendation
7562,3,based on a book,neg,based on a book,neg,True,classic,104.0,1779 (28),407 (0),784 (6),482 (9),569 (3)
7562,4,mafia,neg,action,neg,True,classic,104.0,1779 (28),407 (0),784 (6),1736 (123),482 (9)
7562,5,prison,neg,disturbing,pos,False,classic,104.0,1779 (28),2337 (185),1736 (123),2132 (167),1733 (157)
4788,1,martial arts,neg,seen more than once,neg,True,heist,163.0,53 (0),159 (1),82 (2),37 (3),92 (4)
4788,2,remake,pos,music,neg,False,heist,163.0,53 (0),337 (5),82 (2),159 (1),92 (4)
4788,3,based on a true story,neg,adventure,neg,True,heist,163.0,1666 (195),355 (140),1438 (347),710 (180),254 (181)
4788,4,cars,neg,chick flick,neg,True,heist,163.0,1666 (195),1438 (347),355 (140),1164 (671),710 (180)
4788,5,matt damon,pos,predictable,neg,False,heist,163.0,1666 (195),1438 (347),355 (140),2334 (484),1164 (671)
1106,1,war,neg,fantasy,neg,True,classic,409.0,1129 (0),1636 (1),1071 (2),1202 (3),2316 (4)
1106,2,organized crime,neg,space,neg,True,classic,409.0,1129 (0),1636 (1),1202 (3),2316 (4),1071 (2)
1106,3,based on a book,neg,based on a book,neg,True,classic,409.0,1129 (0),1636 (1),1202 (3),2244 (11),2316 (4)
1106,4,mafia,neg,action,pos,False,classic,409.0,1129 (0),1636 (1),1202 (3),2244 (11),2316 (4)
1106,5,prison,neg,disturbing,neg,True,classic,409.0,2244 (11),1129 (0),1636 (1),1983 (5),2316 (4)
1692,1,aliens,pos,space,pos,True,sci-fi,100.0,1132 (0),1006 (1),1168 (2),1824 (3),1665 (4)
1692,2,sequel,neg,classic,pos,False,sci-fi,100.0,1132 (0),1006 (1),1168 (2),75 (14),71 (15)
1692,3,adventure,neg,classic,pos,False,sci-fi,100.0,1132 (0),1006 (1),75 (14),71 (15),99 (11)
1692,4,future,pos,dystopia,neg,False,sci-fi,100.0,1132 (0),1006 (1),75 (14),924 (9),354 (13)
1692,5,robots,neg,robots,neg,True,sci-fi,100.0,1132 (0),1006 (1),75 (14),71 (15),354 (13)
6187,1,sci-fi,neg,romance,neg,True,seen more than once,215.0,282 (0),1689 (1),288 (2),144 (3),1375 (4)
6187,2,overrated,pos,dark comedy,neg,False,seen more than once,215.0,1689 (1),282 (0),144 (3),2462 (20),1375 (4)
6187,3,classic,neg,magic,neg,True,seen more than once,215.0,282 (0),288 (2),157 (5),144 (3),758 (8)
6187,4,based on a book,neg,space,neg,True,seen more than once,215.0,282 (0),288 (2),758 (8),144 (3),157 (5)
6187,5,dvd,pos,interesting,neg,False,seen more than once,215.0,758 (8),1022 (10),288 (2),282 (0),215 (15)
5307,1,spoof,neg,tom hanks,neg,True,super-hero,254.0,289 (0),334 (1),254 (2),1275 (3),355 (4)
5307,2,action,pos,surreal,neg,False,super-hero,254.0,1275 (3),289 (0),720 (10),334 (1),1017 (5)
5307,3,sequel,neg,classic,pos,False,super-hero,254.0,289 (0),1275 (3),334 (1),720 (10),254 (2)
5307,4,dark,neg,oscar (best actor),neg,True,super-hero,254.0,289 (0),1275 (3),334 (1),720 (10),254 (2)
5307,5,comic book,pos,music,neg,False,super-hero,254.0,289 (0),1275 (3),720 (10),334 (1),544 (16)
7039,1,interesting,neg,seen more than once,neg,True,harrison ford,6.0,53 (0),52 (1),36 (2),372 (3),1 (4)
7039,2,action,pos,surreal,neg,False,harrison ford,6.0,372 (3),53 (0),464 (51),279 (16),36 (2)
7039,3,great soundtrack,neg,teen,neg,True,harrison ford,6.0,36 (2),1 (4),27 (5),16 (17),37 (11)
7039,4,adventure,neg,classic,neg,True,harrison ford,6.0,1 (4),27 (5),36 (2),16 (17),26 (13)
7039,5,sci-fi,neg,romance,neg,True,harrison ford,6.0,36 (2),73 (26),37 (11),1 (4),27 (5)
1745,1,intense,neg,animation,neg,True,surreal,86.0,362 (0),949 (1),797 (2),910 (3),367 (4)
1745,2,quirky,pos,space,neg,False,surreal,86.0,949 (1),362 (0),797 (2),910 (3),681 (17)
1745,3,sci-fi,neg,romance,neg,True,surreal,86.0,699 (140),704 (306),681 (17),989 (47),1090 (330)
1745,4,seen more than once,pos,sci-fi,neg,False,surreal,86.0,704 (306),699 (140),681 (17),1090 (330),989 (47)
1745,5,jim carrey,neg,murder,neg,True,surreal,86.0,704 (306),699 (140),681 (17),1090 (330),989 (47)
4520,1,action,neg,surreal,neg,True,anime,477.0,1420 (0),1353 (1),1088 (2),450 (3),1856 (4)
4520,2,fantasy,pos,chick flick,neg,False,anime,477.0,1420 (0),1353 (1),1088 (2),1856 (4),2156 (5)
4520,3,beautiful,pos,music,neg,False,anime,477.0,130 (22),22 (27),122 (21),93 (23),72 (44)
4520,4,fun,pos,disturbing,neg,False,anime,477.0,22 (27),122 (21),204 (25),1 (49),93 (23)
4520,5,children,pos,children,pos,True,anime,477.0,22 (27),204 (25),122 (21),1 (49),26 (60)
3096,1,aliens,neg,space,neg,True,sci-fi,70.0,590 (0),568 (1),380 (2),480 (3),472 (4)
3096,2,sequel,neg,classic,pos,False,sci-fi,70.0,590 (0),1317 (5),568 (1),695 (11),585 (9)
3096,3,adventure,neg,classic,pos,False,sci-fi,70.0,590 (0),695 (11),568 (1),1317 (5),1343 (70)
3096,4,future,pos,dystopia,pos,True,sci-fi,70.0,590 (0),695 (11),1317 (5),848 (109),568 (1)
3096,5,time travel,neg,fantasy,neg,True,sci-fi,70.0,590 (0),480 (3),1078 (194),624 (19),1038 (165)
4937,1,organized crime,neg,space,neg,True,dark comedy,188.0,451 (0),594 (1),87 (2),7 (3),12 (4)
4937,2,samuel l jackson,neg,history,neg,True,dark comedy,188.0,594 (1),451 (0),912 (5),889 (20),1278 (27)
4937,3,crime,neg,action,neg,True,dark comedy,188.0,594 (1),912 (5),451 (0),889 (20),1278 (27)
4937,4,quirky,neg,quirky,neg,True,dark comedy,188.0,1278 (27),912 (5),594 (1),889 (20),965 (19)
4937,5,interesting,neg,seen more than once,neg,True,dark comedy,188.0,1278 (27),912 (5),1648 (60),1486 (36),965 (19)
5376,1,spoof,neg,tom hanks,neg,True,super-hero,156.0,908 (0),289 (1),1292 (2),592 (3),236 (4)
5376,2,action,pos,surreal,neg,False,super-hero,156.0,1292 (2),908 (0),1373 (65),1276 (14),986 (40)
5376,3,sequel,pos,classic,neg,False,super-hero,156.0,289 (1),908 (0),691 (9),592 (3),81 (10)
5376,4,dark,neg,oscar (best actor),neg,True,super-hero,156.0,289 (1),81 (10),157 (17),156 (32),176 (38)
5376,5,comic book,pos,music,neg,False,super-hero,156.0,289 (1),433 (102),157 (17),81 (10),355 (81)
6300,1,nonlinear,neg,disturbing,neg,True,organized crime,518.0,604 (0),440 (1),380 (2),385 (3),72 (4)
6300,2,organized crime,pos,space,neg,False,violence,518.0,604 (0),380 (2),385 (3),440 (1),72 (4)
6300,3,dvd,neg,interesting,neg,True,sci-fi,518.0,72 (4),27 (9),48 (17),43 (14),16 (19)
6300,4,new york city,neg,comedy,neg,True,mafia,518.0,72 (4),27 (9),48 (17),16 (19),43 (14)
6300,5,oscar (best actor),neg,sci-fi,neg,True,mafia,518.0,72 (4),27 (9),48 (17),65 (34),16 (19)
133,1,sequel,neg,classic,pos,False,los angeles,242.0,2659 (0),2015 (1),1877 (2),3519 (3),2890 (4)
133,2,new york city,neg,comedy,neg,True,los angeles,242.0,2659 (0),2015 (1),2804 (5),1877 (2),2890 (4)
133,3,overrated,neg,dark comedy,neg,True,los angeles,242.0,2659 (0),2015 (1),2890 (4),2804 (5),1877 (2)
133,4,boxing,neg,action,neg,True,los angeles,242.0,2659 (0),2804 (5),2890 (4),1877 (2),2015 (1)
133,5,based on a book,neg,space,neg,True,los angeles,242.0,2659 (0),2804 (5),2890 (4),1877 (2),2015 (1)
6914,1,nudity (topless - brief),neg,true story,neg,True,musical,147.0,295 (0),270 (1),736 (2),110 (3),709 (4)
6914,2,murder,neg,seen more than once,neg,True,musical,147.0,736 (2),295 (0),110 (3),709 (4),270 (1)
6914,3,music,pos,comic book,neg,False,musical,147.0,1553 (40),709 (4),1225 (37),736 (2),837 (28)
6914,4,mafia,neg,action,neg,True,classic,147.0,1432 (264),709 (4),617 (17),1558 (95),185 (11)
6914,5,prison,neg,disturbing,neg,True,classic,147.0,1432 (264),1558 (95),1728 (695),709 (4),1532 (716)
1604,1,post apocalyptic,neg,nudity (topless),neg,True,martial arts,99.0,617 (0),517 (1),1755 (2),2133 (3),185 (4)
1604,2,japan,pos,mafia,neg,False,martial arts,99.0,617 (0),1755 (2),2133 (3),517 (1),1432 (5)
1604,3,seen more than once,pos,sci-fi,neg,False,martial arts,99.0,1466 (319),1849 (614),1882 (746),1575 (224),2442 (551)
1604,4,dystopia,neg,disturbing,neg,True,martial arts,99.0,1849 (614),1466 (319),1882 (746),1575 (224),2442 (551)
1604,5,beautiful,neg,music,neg,True,martial arts,99.0,1849 (614),1466 (319),1882 (746),1575 (224),2442 (551)
1830,1,spoof,neg,tom hanks,neg,True,super-hero,156.0,404 (0),1499 (1),1200 (2),1854 (3),2161 (4)
1830,2,action,pos,surreal,neg,False,super-hero,156.0,1499 (1),1854 (3),1200 (2),3177 (14),404 (0)
1830,3,sequel,pos,classic,neg,False,super-hero,156.0,404 (0),1499 (1),355 (13),156 (10),143 (31)
1830,4,dark,neg,oscar (best actor),neg,True,super-hero,156.0,449 (18),404 (0),355 (13),513 (68),712 (66)
1830,5,comic book,pos,music,neg,False,super-hero,156.0,449 (18),355 (13),404 (0),1499 (1),513 (68)
2155,1,aliens,neg,space,neg,True,sci-fi,70.0,403 (0),691 (1),412 (2),668 (3),948 (4)
2155,2,sequel,neg,classic,pos,False,sci-fi,70.0,691 (1),403 (0),1120 (7),1219 (13),668 (3)
2155,3,adventure,neg,classic,pos,False,sci-fi,70.0,1454 (25),1219 (13),1405 (63),691 (1),412 (2)
2155,4,future,pos,dystopia,pos,True,sci-fi,70.0,412 (2),1219 (13),1454 (25),948 (4),1405 (63)
2155,5,time travel,neg,fantasy,neg,True,sci-fi,70.0,403 (0),1132 (168),225 (41),383 (190),537 (197)
2614,1,film noir,neg,oscar (best actor),neg,True,comic book,10.0,703 (0),68 (1),834 (2),136 (3),257 (4)
2614,2,revenge,pos,dvd,neg,False,comic book,10.0,703 (0),810 (9),553 (10),257 (4),834 (2)
2614,3,dark,neg,dark,neg,True,comic book,10.0,493 (180),206 (97),89 (91),5 (5),357 (277)
2614,4,action,pos,surreal,neg,False,comic book,10.0,493 (180),941 (144),206 (97),1324 (82),1008 (64)
2614,5,super-hero,pos,true story,neg,False,comic book,10.0,493 (180),206 (97),1324 (82),357 (277),5 (5)
5106,1,nazis,neg,tom hanks,neg,True,prison,53.0,1592 (0),2 (1),43 (2),3 (3),4 (4)
5106,2,sci-fi,neg,romance,neg,True,seen more than once,53.0,1592 (0),903 (14),1247 (29),1489 (54),1389 (41)
5106,3,based on a book,neg,space,neg,True,seen more than once,53.0,1592 (0),903 (14),1247 (29),1389 (41),1489 (54)
5106,4,fantasy,neg,chick flick,pos,False,seen more than once,53.0,1592 (0),903 (14),1247 (29),1489 (54),1389 (41)
5106,5,dvd,neg,interesting,neg,True,seen more than once,53.0,1592 (0),903 (14),1247 (29),1489 (54),1389 (41)
3144,1,crime,neg,action,pos,False,violence,56.0,155 (0),26 (1),59 (2),2 (3),8 (4)
3144,2,organized crime,neg,space,neg,True,violence,56.0,155 (0),26 (1),59 (2),100 (5),369 (15)
3144,3,intense,pos,animation,neg,False,violence,56.0,1155 (57),155 (0),369 (15),185 (23),332 (22)
3144,4,psychology,pos,comedy,neg,False,violence,56.0,185 (23),103 (16),560 (53),25 (6),299 (41)
3144,5,brad pitt,pos,brad pitt,pos,True,violence,56.0,25 (6),103 (16),56 (18),2 (3),18 (7)
2135,1,drama,pos,nudity (topless),neg,False,africa,1513.0,351 (0),1217 (1),965 (2),906 (3),1225 (4)
2135,2,depressing,neg,mafia,neg,True,africa,1513.0,112 (5),327 (14),156 (21),163 (36),351 (0)
2135,3,beautiful,pos,music,neg,False,africa,1513.0,112 (5),156 (21),327 (14),192 (51),163 (36)
2135,4,war,neg,fantasy,neg,True,africa,1513.0,351 (0),327 (14),254 (9),112 (5),736 (22)
2135,5,history,neg,romance,neg,True,africa,1513.0,351 (0),327 (14),1017 (43),678 (67),254 (9)
7996,1,aliens,neg,space,neg,True,sci-fi,248.0,54 (0),8 (1),4 (2),3 (3),9 (4)
7996,2,arnold schwarzenegger,neg,thriller,pos,False,action,248.0,348 (7),589 (19),108 (10),54 (0),4 (2)
7996,3,dvd,neg,interesting,neg,True,action,248.0,589 (19),348 (7),108 (10),465 (84),699 (78)
7996,4,adventure,neg,classic,neg,True,action,248.0,589 (19),348 (7),465 (84),1187 (156),699 (78)
7996,5,sequel,pos,suicide,neg,False,action,248.0,589 (19),500 (56),1187 (156),699 (78),348 (7)
2454,1,classic,neg,romance,neg,True,martin scorsese,758.0,240 (0),46 (1),284 (2),143 (3),42 (4)
2454,2,murder,neg,seen more than once,neg,True,martin scorsese,758.0,240 (0),284 (2),46 (1),243 (6),143 (3)
2454,3,great movie,neg,prison,neg,True,martin scorsese,758.0,284 (2),240 (0),243 (6),46 (1),143 (3)
2454,4,remake,neg,music,neg,True,martin scorsese,758.0,284 (2),240 (0),243 (6),398 (10),393 (41)
2454,5,violent,neg,biography,neg,True,martin scorsese,758.0,284 (2),240 (0),243 (6),393 (41),398 (10)
3828,1,drama,neg,nudity (topless),neg,True,steven spielberg,3.0,370 (0),91 (1),377 (2),784 (3),202 (4)
3828,2,tom cruise,neg,fun,neg,True,steven spielberg,3.0,377 (2),370 (0),202 (4),489 (5),288 (6)
3828,3,future,neg,dystopia,neg,True,steven spielberg,3.0,1419 (8),370 (0),509 (9),91 (1),202 (4)
3828,4,nazis,neg,tom hanks,neg,True,steven spielberg,3.0,509 (9),1419 (8),370 (0),784 (3),202 (4)
3828,5,harrison ford,neg,harrison ford,neg,True,steven spielberg,3.0,1419 (8),509 (9),493 (45),1026 (44),784 (3)
1607,1,war,neg,fantasy,neg,True,classic,275.0,216 (0),370 (1),283 (2),404 (3),438 (4)
1607,2,organized crime,neg,space,neg,True,classic,275.0,1005 (6),216 (0),959 (11),370 (1),438 (4)
1607,3,based on a book,neg,based on a book,neg,True,classic,275.0,1005 (6),1563 (13),959 (11),858 (14),438 (4)
1607,4,mafia,neg,action,neg,True,classic,275.0,1005 (6),959 (11),858 (14),1563 (13),438 (4)
1607,5,prison,neg,disturbing,neg,True,classic,275.0,1005 (6),959 (11),1563 (13),858 (14),1062 (54)
2202,1,love,neg,chick flick,neg,True,religion,233.0,357 (0),179 (1),74 (2),248 (3),595 (4)
2202,2,death,neg,fun,neg,True,religion,233.0,357 (0),859 (9),179 (1),74 (2),595 (4)
2202,3,comedy,pos,adventure,pos,True,religion,233.0,357 (0),179 (1),859 (9),468 (52),1039 (79)
2202,4,satire,pos,fantasy,neg,False,religion,233.0,357 (0),1834 (13),859 (9),179 (1),947 (68)
2202,5,funny,pos,true story,neg,False,religion,233.0,357 (0),29 (7),311 (29),859 (9),215 (48)
3424,1,nazis,neg,tom hanks,neg,True,prison,4.0,2536 (0),1493 (1),524 (2),1563 (3),1761 (4)
3424,2,classic,pos,romance,neg,False,prison,4.0,2536 (0),1493 (1),1761 (4),1563 (3),2183 (11)
3424,3,seen more than once,pos,sci-fi,neg,False,prison,4.0,2536 (0),1493 (1),1761 (4),294 (6),1563 (3)
3424,4,great movie,pos,prison,pos,True,prison,4.0,2536 (0),294 (6),190 (7),1493 (1),524 (2)
3424,5,drama,pos,nudity (topless),neg,False,stephen king,4.0,294 (6),2536 (0),524 (2),190 (7),1493 (1)
6893,1,comedy,neg,adventure,neg,True,england,1821.0,81 (0),310 (1),355 (2),162 (3),433 (4)
6893,2,007,neg,oscar (best actor),neg,True,england,1821.0,81 (0),162 (3),310 (1),47 (9),7 (10)
6893,3,based on a book,neg,space,neg,True,classic,1821.0,310 (1),81 (0),355 (2),162 (3),433 (4)
6893,4,james bond,neg,sci-fi,neg,True,england,1821.0,355 (2),310 (1),81 (0),162 (3),444 (6)
6893,5,family,pos,biography,neg,False,classic,1821.0,355 (2),310 (1),81 (0),162 (3),444 (6)
5543,1,war,neg,fantasy,pos,False,classic,67.0,443 (0),1199 (1),340 (2),743 (3),1851 (4)
5543,2,organized crime,neg,space,neg,True,classic,67.0,1199 (1),443 (0),743 (3),1851 (4),1250 (6)
5543,3,based on a book,pos,based on a book,pos,True,classic,67.0,1199 (1),1851 (4),1250 (6),743 (3),2377 (9)
5543,4,mafia,neg,action,neg,True,classic,67.0,415 (42),1116 (54),961 (101),1143 (25),1139 (20)
5543,5,oscar (best picture),neg,teen,neg,True,classic,67.0,1116 (54),1139 (20),415 (42),961 (101),1143 (25)
2987,1,martin scorsese,neg,mafia,neg,True,beautiful,149.0,434 (0),505 (1),590 (2),2 (3),3 (4)
2987,2,bruce willis,neg,thriller,neg,True,christmas,149.0,590 (2),505 (1),1492 (81),624 (5),434 (0)
2987,3,samuel l jackson,neg,history,neg,True,cult film,149.0,1492 (81),590 (2),1567 (233),1072 (141),505 (1)
2987,4,nonlinear,neg,disturbing,neg,True,cult film,149.0,1492 (81),590 (2),1567 (233),1072 (141),1092 (148)
2987,5,disney,neg,suspense,neg,True,beautiful,149.0,1492 (81),1072 (141),1567 (233),590 (2),1092 (148)
6253,1,sci-fi,neg,romance,neg,True,seen more than once,162.0,162 (0),67 (1),3 (2),23 (3),145 (4)
6253,2,overrated,neg,dark comedy,neg,True,seen more than once,162.0,67 (1),23 (3),3 (2),145 (4),162 (0)
6253,3,based on a book,neg,space,neg,True,seen more than once,162.0,162 (0),676 (5),67 (1),525 (41),145 (4)
6253,4,fantasy,neg,chick flick,neg,True,seen more than once,162.0,676 (5),695 (57),525 (41),162 (0),313 (7)
6253,5,drama,neg,nudity (topless),neg,True,seen more than once,162.0,676 (5),695 (57),525 (41),162 (0),1227 (177)
5604,1,sequel,neg,classic,pos,False,robots,7.0,390 (0),196 (1),115 (2),303 (3),1027 (4)
5604,2,arnold schwarzenegger,pos,thriller,neg,False,robots,7.0,390 (0),196 (1),303 (3),286 (10),115 (2)
5604,3,harrison ford,neg,fun,neg,True,robots,7.0,1027 (4),722 (25),703 (20),229 (26),390 (0)
5604,4,dystopia,pos,disturbing,neg,False,robots,7.0,1027 (4),722 (25),703 (20),621 (12),390 (0)
5604,5,space,neg,space,neg,True,robots,7.0,390 (0),621 (12),303 (3),722 (25),1273 (78)
2642,1,dvd,neg,interesting,neg,True,quirky,387.0,33 (0),46 (1),129 (2),38 (3),73 (4)
2642,2,dark comedy,neg,disturbing,neg,True,quirky,387.0,33 (0),46 (1),129 (2),38 (3),243 (9)
2642,3,jim carrey,neg,murder,neg,True,quirky,387.0,33 (0),46 (1),129 (2),51 (5),243 (9)
2642,4,love,pos,chick flick,neg,False,quirky,387.0,46 (1),129 (2),33 (0),73 (4),38 (3)
2642,5,memory,neg,music,neg,True,quirky,387.0,594 (16),1316 (157),635 (74),882 (77),906 (145)
132,1,lesbian,neg,romance,neg,True,teen,148.0,2945 (0),2738 (1),1870 (2),779 (3),1220 (4)
132,2,seen more than once,pos,sci-fi,neg,False,teen,148.0,2738 (1),2945 (0),1870 (2),2714 (5),2691 (7)
132,3,drama,pos,nudity (topless),neg,False,teen,148.0,2738 (1),2945 (0),1870 (2),2714 (5),779 (3)
132,4,robin williams,neg,dystopia,neg,True,teen,148.0,1870 (2),2945 (0),1564 (9),445 (37),2714 (5)
132,5,time travel,neg,fantasy,neg,True,teen,148.0,1870 (2),2945 (0),1564 (9),1220 (4),2738 (1)
7373,1,satire,neg,fantasy,neg,True,animation,176.0,27 (0),2 (1),52 (2),11 (3),13 (4)
7373,2,family,neg,biography,neg,True,animation,176.0,27 (0),2 (1),52 (2),11 (3),13 (4)
7373,3,funny,neg,true story,neg,True,animation,176.0,27 (0),2 (1),52 (2),11 (3),13 (4)
7373,4,children,neg,dark comedy,neg,True,animation,176.0,27 (0),2 (1),52 (2),11 (3),54 (7)
7373,5,comedy,neg,adventure,neg,True,animation,176.0,27 (0),52 (2),2 (1),11 (3),54 (7)
118,1,war,neg,fantasy,neg,True,classic,104.0,2573 (0),2792 (1),752 (2),1638 (3),1295 (4)
118,2,organized crime,neg,space,neg,True,classic,104.0,2792 (1),2573 (0),752 (2),1921 (6),1295 (4)
118,3,based on a book,neg,based on a book,neg,True,classic,104.0,2792 (1),2573 (0),1921 (6),752 (2),3495 (8)
118,4,mafia,neg,action,neg,True,classic,104.0,2792 (1),2573 (0),1921 (6),752 (2),3495 (8)
118,5,prison,neg,disturbing,pos,False,classic,104.0,2792 (1),2573 (0),1921 (6),752 (2),3495 (8)
1332,1,england,neg,seen more than once,neg,True,parody,94.0,1329 (0),703 (1),1783 (2),2187 (3),928 (4)
1332,2,comedy,neg,adventure,neg,True,parody,94.0,2187 (3),1329 (0),1682 (6),1783 (2),2240 (17)
1332,3,underrated,neg,boring,neg,True,parody,94.0,2187 (3),1783 (2),1329 (0),2240 (17),1682 (6)
1332,4,satire,neg,fantasy,neg,True,parody,94.0,2187 (3),1783 (2),1682 (6),2240 (17),1329 (0)
1332,5,hilarious,pos,space,neg,False,parody,94.0,1783 (2),2187 (3),2240 (17),1682 (6),1329 (0)
426,1,time travel,neg,fantasy,neg,True,tom cruise,622.0,1380 (0),382 (1),1205 (2),727 (3),1321 (4)
426,2,espionage,neg,thriller,neg,True,tom cruise,622.0,1380 (0),1205 (2),1321 (4),1219 (5),382 (1)
426,3,murder,neg,seen more than once,pos,False,tom cruise,622.0,1380 (0),1321 (4),1205 (2),3400 (22),1219 (5)
426,4,mafia,neg,action,neg,True,remake,622.0,1380 (0),1321 (4),3400 (22),1205 (2),1219 (5)
426,5,martin scorsese,neg,mafia,neg,True,remake,622.0,1321 (4),1380 (0),3400 (22),1205 (2),1090 (14)
874,1,love,neg,chick flick,neg,True,girlie movie,1200.0,855 (0),1861 (1),2188 (2),1753 (3),1404 (4)
874,2,drama,neg,nudity (topless),neg,True,girlie movie,1200.0,1753 (3),1360 (7),2259 (20),1404 (4),2231 (9)
874,3,fun,neg,disturbing,neg,True,girlie movie,1200.0,1753 (3),2259 (20),1404 (4),1360 (7),3549 (19)
874,4,intense,neg,animation,neg,True,girlie movie,1200.0,1404 (4),2259 (20),1753 (3),2188 (2),1360 (7)
874,5,suicide,pos,sequel,neg,False,girlie movie,1200.0,1753 (3),2259 (20),1360 (7),3549 (19),1404 (4)
4049,1,time travel,neg,fantasy,neg,True,tom cruise,622.0,176 (0),327 (1),163 (2),159 (3),0 (4)
4049,2,espionage,neg,thriller,neg,True,tom cruise,622.0,176 (0),327 (1),163 (2),159 (3),103 (6)
4049,3,murder,neg,seen more than once,pos,False,tom cruise,622.0,176 (0),709 (26),618 (13),327 (1),163 (2)
4049,4,remake,pos,music,neg,False,tom cruise,622.0,176 (0),327 (1),618 (13),709 (26),452 (34)
4049,5,steven spielberg,neg,british,neg,True,tom cruise,622.0,1001 (99),902 (41),840 (33),806 (79),646 (64)
3006,1,true story,neg,murder,neg,True,oscar (best picture),222.0,1493 (0),1974 (1),2789 (2),1175 (3),1425 (4)
3006,2,mental illness,neg,interesting,neg,True,oscar (best picture),222.0,1493 (0),1974 (1),2789 (2),1175 (3),1425 (4)
3006,3,mafia,neg,action,pos,False,oscar (best picture),222.0,1493 (0),1974 (1),2789 (2),1175 (3),1425 (4)
3006,4,war,pos,fantasy,neg,False,oscar (best picture),222.0,1493 (0),2789 (2),1974 (1),3171 (5),1175 (3)
3006,5,classic,neg,romance,neg,True,oscar (best picture),222.0,1493 (0),2789 (2),2192 (8),1882 (6),3171 (5)
4495,1,sci-fi,neg,romance,neg,True,seen more than once,215.0,716 (0),327 (1),1484 (2),1321 (3),1310 (4)
4495,2,overrated,pos,dark comedy,neg,False,seen more than once,215.0,1321 (3),1484 (2),716 (0),327 (1),667 (5)
4495,3,classic,neg,magic,neg,True,seen more than once,215.0,716 (0),327 (1),1321 (3),667 (5),1484 (2)
4495,4,based on a book,neg,space,neg,True,seen more than once,215.0,716 (0),1321 (3),1484 (2),327 (1),667 (5)
4495,5,dvd,pos,interesting,neg,False,seen more than once,215.0,1321 (3),716 (0),1484 (2),327 (1),667 (5)
3271,1,children,neg,dark comedy,neg,True,johnny depp,157.0,1001 (0),1087 (1),2214 (2),678 (3),1678 (4)
3271,2,horror,neg,suspense,pos,False,johnny depp,157.0,1001 (0),2214 (2),1087 (1),678 (3),1678 (4)
3271,3,beautiful,neg,music,neg,True,johnny depp,157.0,2214 (2),1001 (0),1087 (1),1379 (5),678 (3)
3271,4,action,pos,surreal,neg,False,johnny depp,157.0,2214 (2),1001 (0),1087 (1),1379 (5),1678 (4)
3271,5,adventure,pos,classic,neg,False,johnny depp,157.0,1001 (0),1087 (1),678 (3),2214 (2),544 (6)
3940,1,nudity (topless),neg,history,neg,True,lesbian,255.0,27 (0),441 (1),134 (2),154 (3),66 (4)
3940,2,dvd,pos,interesting,neg,False,gay,255.0,27 (0),441 (1),154 (3),134 (2),66 (4)
