user_id,step,critiquing_keyphrase,critique_polarity,clarification_keyphrase,clarification_polarity,accept_clarification,expert_keyphrase
291,3,store,neg,store,neg,True,cheesecake
291,4,japanese,pos,japanese,pos,True,cheesecake
291,5,cake,pos,cake,pos,True,cheese
33,1,spicy,pos,spicy,pos,True,ramen
33,2,egg,pos,egg,pos,True,ramen
33,3,noodle,pos,noodle,pos,True,ramen
33,4,soup,pos,soup,pos,True,ramen
33,5,salt,neg,salt,neg,True,ramen
173,1,fresh,neg,fresh,neg,True,vegan
173,2,burger,pos,burger,pos,True,vegan
173,3,healthy,neg,healthy,neg,True,vegan
173,4,meat,pos,meat,pos,True,vegan
173,5,fry,pos,fry,pos,True,vegan
662,1,creamy,pos,creamy,pos,True,ice cream
662,2,green tea,neg,green tea,neg,True,ice cream
662,3,cone,pos,cone,pos,True,ice cream
662,4,tea,pos,tea,pos,True,ice cream
662,5,matcha,neg,matcha,neg,True,ice cream
499,1,tart,neg,tart,neg,True,cheese
499,2,pizza,neg,pizza,neg,True,cheese
499,3,cheesecake,neg,cheesecake,neg,True,cheese
499,4,meat,pos,meat,pos,True,cheese
499,5,cake,neg,cake,neg,True,cheese
356,1,fruit,neg,fruit,neg,True,breakfast
356,2,avocado,neg,avocado,neg,True,breakfast
356,3,egg,neg,egg,neg,True,breakfast
356,4,wait,pos,wait,pos,True,breakfast
356,5,bacon,neg,bacon,neg,True,breakfast
1230,1,japanese,pos,japanese,pos,True,cake
1230,2,fluffy,neg,fluffy,neg,True,cake
1230,3,cheesecake,neg,cheesecake,neg,True,cake
1230,4,dessert,pos,dessert,pos,True,cake
1230,5,matcha,neg,matcha,neg,True,cake
976,1,scallop,pos,scallop,pos,True,sushi
976,2,modern,pos,modern,pos,True,sushi
976,3,sashimi,pos,sashimi,pos,True,sushi
976,4,expensive,pos,expensive,pos,True,sushi
976,5,pricey,pos,pricey,pos,True,sushi
966,1,dessert,pos,dessert,pos,True,buffet
966,2,dinner,pos,dinner,pos,True,buffet
966,3,duck,pos,duck,pos,True,buffet
966,4,sashimi,pos,sashimi,pos,True,buffet
966,5,fresh,pos,fresh,pos,True,buffet
69,1,bean,pos,bean,pos,True,tofu
69,2,kimchi,pos,kimchi,pos,True,tofu
69,3,soup,pos,soup,pos,True,tofu
69,4,thai,neg,thai,neg,True,tofu
69,5,beef,pos,beef,pos,True,tofu
3818,1,bread,pos,bread,pos,True,pasta
3818,2,olive,neg,olive,neg,True,pasta
3818,3,italian,pos,italian,pos,True,pasta
3818,4,salad,pos,salad,pos,True,pasta
3818,5,tomato,pos,tomato,pos,True,pasta
246,1,friendly,neg,friendly,neg,True,egg
246,2,potato,pos,potato,pos,True,egg
246,3,brunch,pos,brunch,pos,True,egg
246,4,waffle,pos,waffle,pos,True,egg
246,5,gelato,neg,gelato,neg,True,coffee
396,1,scallop,neg,scallop,neg,True,salmon
396,2,expensive,neg,expensive,neg,True,salmon
396,3,sashimi,neg,sashimi,neg,True,salmon
396,4,modern,neg,modern,neg,True,salmon
396,5,pricey,neg,pricey,neg,True,salmon
3874,1,busy,neg,busy,neg,True,thai
3874,2,yummy,neg,yummy,neg,True,thai
3874,3,curry,neg,curry,neg,True,thai
3874,4,spicy,neg,spicy,neg,True,thai
3874,5,casual,neg,casual,neg,True,thai
1458,1,busy,pos,busy,pos,True,thai
1458,2,yummy,pos,yummy,pos,True,thai
1458,3,curry,pos,curry,pos,True,thai
1458,4,spicy,pos,spicy,pos,True,thai
1458,5,casual,pos,casual,pos,True,thai
3338,1,spicy,pos,spicy,pos,True,ramen
3338,2,egg,pos,egg,pos,True,ramen
3338,3,noodle,pos,noodle,pos,True,ramen
3338,4,soup,pos,soup,pos,True,ramen
3338,5,salt,pos,salt,pos,True,ramen
242,1,calamari,neg,calamari,neg,True,pizza
242,2,wine,neg,wine,neg,True,pizza
242,3,crust,neg,crust,neg,True,pizza
242,4,salad,pos,salad,pos,True,pizza
242,5,fry,pos,fry,pos,True,poutine
566,1,scallop,neg,scallop,neg,True,sushi
566,2,modern,neg,modern,neg,True,sushi
566,3,sashimi,pos,sashimi,pos,True,sushi
566,4,expensive,neg,expensive,neg,True,sushi
566,5,pricey,neg,pricey,neg,True,sushi
825,1,spicy,pos,spicy,pos,True,ramen
825,2,egg,pos,egg,pos,True,ramen
825,3,noodle,pos,noodle,pos,True,ramen
825,4,soup,pos,soup,pos,True,ramen
825,5,salt,neg,salt,neg,True,ramen
304,1,wait,neg,wait,neg,True,cheesecake
304,2,mall,neg,mall,neg,True,cheesecake
304,3,store,neg,store,neg,True,cheesecake
304,4,japanese,pos,japanese,pos,True,cheesecake
304,5,cheese,pos,cheese,pos,True,cheesecake
9,1,spicy,pos,spicy,pos,True,pork
9,2,kimchi,pos,kimchi,pos,True,pork
9,3,wild boar,neg,wild boar,neg,True,fry
9,4,sausage,neg,sausage,neg,True,fry
9,5,burger,neg,burger,neg,True,fry
11,1,cocktail,pos,cocktail,pos,True,lamb
11,2,rib,pos,rib,pos,True,lamb
11,3,roasted,pos,roasted,pos,True,lamb
11,4,bread,pos,bread,pos,True,lamb
11,5,crispy,pos,crispy,pos,True,lamb
70,1,chip,neg,chip,neg,True,taco
70,2,sour,neg,sour,neg,True,taco
70,3,mexican,pos,mexican,pos,True,taco
70,4,tuna,pos,tuna,pos,True,taco
70,5,octopus,pos,octopus,pos,True,taco
112,1,curry,pos,curry,pos,True,chicken
112,2,pork,neg,pork,neg,True,chicken
112,3,fried,pos,fried,pos,True,chicken
112,4,wait,neg,wait,neg,True,chicken
112,5,crispy,neg,crispy,neg,True,chicken
